Activity-based anorexia is associated with reduced hippocampal cell proliferation in adolescent female rats.,"cell proliferation,rats,hippocampal,anorexia,proliferation,cell,proliferation,ABA,proliferation,cell proliferation,rats,ABA,gliogenesis,hippocampal,cell,neurogenesis,ABA,psychiatric disorder,proliferation,cell proliferation,dentate gyrus,ABA,Activity-based anorexia,cell proliferation,body,cell proliferation,anorexia nervosa,ABA,cell,5-bromo-2'-deoxyuridine,cell,BrdU,Ki67,ABA,neurogenesis,ABA,neurogenesis,hippocampus,dentate gyrus,corpus callosum,brain region,ABA,cell,proliferation,BrdU,food intake,anorexia,brain,Brains,Sprague-Dawley rats",22981561
Kinin-B2 receptor activity determines the differentiation fate of neural stem cells.,"differentiation,neural stem cells,cells,receptor activity,Kinin-B2 receptor,gene expression,neuron,mouse,bradykinin,hybridization,embryos,purinergic receptor,differentiation,glial,P19,differentiation,B2BkR mRNA,protein expression,transcriptional,Kinin-B1 receptor,inflammation,neurogenesis,expressed,iPS cells,agonists,proteins,expression,receptor activity,human iPS,Notch1,mice,Neurogenesis,differentiation,expression,mice,tubulin,bradykinin,murine,bradykinin,receptor expression,protein,expression,Stat3 gene,brains,signaling,blood pressure regulation,B2BkR,nervous,nNOS,neurotransmitter,differentiation,antagonists,receptor expression,mRNA,Neurogenesis,M1-M4 muscarinic receptor,proliferation,B2BkR,gliogenesis,B2BkR,cell viability,neuroprotection,neural stem cells,enolase,bradykinin,B2BkR,tubulin,up-regulation,B2BkR,differentiation,bradykinin,migration,glial,Bradykinin,rat,antagonist,cell,nervous system,receptor expression,kinin-B2 receptor,cells",23132855
NRSF/REST neuronal deficient mice are more vulnerable to the neurotoxin MPTP.,"MPTP,neurotoxin,NRSF,mice,REST,PD,transcription,striatum,glial fibrillary acidic protein,tyrosine hydroxylase,zinc,neuron,inflammation,MPTP,midbrain,REST,dopamine,neurogenesis,NRSF,NRSF,finger,expression,NRSF,NRSF,PD,dopaminergic neurons,REST,cells,gene expression,behavioral,tyrosine hydroxylase protein,neuron,mice,mice,homeostasis,protein,methyl,silencing transcription factor,transcription,NRSF,mice,cell,substantia nigra,Neuron,Parkinson's disease,PD,REST,phenyl,protein expression,pathogenesis,mice,mice,protein,zinc finger transcription factors,Neuron-restrictive silencer factor,pyridinium ion,cell death,NRSF,messenger RNA,GFAP,dopaminergic neurons,dopaminergic neurotoxin MPTP,expression,pyridinium ion,repressor element-1 silencing transcription factor,interleukin-1β,methyl,expression,1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine,glial,REST,protein,phenyl,MPTP,gliogenesis,MPTP,human,cells,NRSF,SH-SY5Y cells,neurotoxin,mice,NRSF,MPTP,mice",22766071
Neuroprotection of lipoic acid treatment promotes angiogenesis and reduces the glial scar formation after brain injury.,"glial scar,glial,angiogenesis,formation,brain,Neuroprotection,lipoic acid,cellular,glial cells,cells,lipoic acid,cell,extracellular,brain,proliferation,rat,cell,formation,neural tissue,formation,cell,cells,enlargement,stroke,brain,brain,glial scar,antioxidant,degenerative,angiogenesis,formation,cells,cell death,glutathione,glial,antioxidant,glial scar,lipoic acid,angiogenesis,antioxidant effects,cell survival,cell survival,glial,neural tissue,blood vessels,glutathione,brain,lipoic acid,reactive oxygen species,Alpha-lipoic acid,angiogenesis,synthesis,multiple sclerosis,neuroprotective agent,diabetic neuropathy,gliogenesis",22917609
Gcm proteins function in the developing nervous system.,"nervous,Gcm proteins,nervous system,proteins,glia,NSC,proteins,cell fate,gliogenesis,transcription,glial,nervous system development,proliferation,Gcm proteins,Differentiated,protein,nervous system,cell,cell,ubiquitin-proteasome,nervous system,Gcm proteins,nervous,glial cell,proteins,neural stem cell,placenta,Glial cells,cells,protein,cells,proteasome,neurons,parathyroid gland,parathyroid gland development,exerted,ubiquitin,proteins,proteins,Gcm proteins",22842100
Prenatal ethanol exposure stimulates neurogenesis in hypothalamic and limbic peptide systems: possible mechanism for offspring ethanol overconsumption.,"neurogenesis,ethanol,ethanol,peptide,hypothalamic,peptides,ENK,BrdU,ENK,5-bromo-2-deoxyuridine,neurogenesis,peptide,neurons,peptides,cell,neurogenesis,neurons,ethanol,galanin,OX,ethanol,GAL,expression,ENK,P0,enkephalin,neurons,alcoholism,development,OX,gliogenesis,humans,hypothalamic paraventricular nucleus,ethanol,hypothalamus,NeuN,proliferation,NAc,neurogenesis,GAL,PVN,ethanol,nuclei,apoptosis,P0,nucleus,nucleus accumbens,peptides,ethanol,hybridization,BrdU,OX,ethanol,neurons,expression,BrdU,neurons,orexin,peptides,NAc,ethanol,embryonic,ethanol,ENK,GAL,ethanol,shell,GAL,OX,cell proliferation,ethanol,neurons,birth,peptide,parturition,peptide,hypothalamic,PVN,utero",22742906
Murine teratocarcinoma-derived neuronal cultures.,"Murine,teratocarcinoma,cells,differentiation,P19,embryonic stem cells,P19,neurons,differentiation,glial cells,P19,differentiated,differentiation,cells,stem cells,neurogenesis,neurons,F9 cells,pluripotent stem cells,neurons,murine,pathways,cells,cells,neurons,cells,gliogenesis,differentiation,P19 cells,cells,cells,cells",23975819
Effects of enamel matrix proteins on multi-lineage differentiation of periodontal ligament cells in vitro.,"proteins,differentiation,cells,periodontal ligament,enamel,differentiation,healing,nerves,EMD,bone,neurogenesis,growth,EMD,EMD,proteins,human,regeneration,PDL,adipogenesis,formation,EMD,EMD,differentiation,periodontal ligament,gliogenesis,cells,EMD,regeneration,periodontal tissue,blood vessels,progenitor cells,cells,periodontal ligament,differentiation,enamel matrix derivative,alveolar,enamel,enamel,differentiation",22985741
Regulation of locomotion and motoneuron trajectory selection and targeting by the Drosophila homolog of Olig family transcription factors.,"Regulation of locomotion,targeting,Olig family transcription factors,motoneuron,transcription,neurons,axon,glia,locomotion,development,development,leg,locomotion,Lim3,transcription,Hb9,Olig family bHLH transcription factors,nerve,targeting,axon pathfinding,transcription,motoneuron,motoneurons,expressed,embryonic,motoneurons,muscles,Olig2,expression,motoneurons,motoneuron,behavioral,gliogenesis,targeting,muscles,Drosophila homolog Oli,motoneuron,embryonic nervous system,vertebrate Olig2,cord,motoneurons,expressed",22796650
Adult neural stem/progenitor cells in neurodegenerative repair.,"cells,progenitor cells,stem,repair,brain,cells,gliogenesis,cells,proliferation,pathway,brain,gliogenesis,hippocampus,Expression,neurogenesis,glial,progenitor cells,epidermal,embryonic stem cells,neurodegenerative disorders,cell,proliferation,substantia nigra,neurogenesis,cells,differentiation,bone,bone morphogenetic proteins,fibroblast,1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine,MPTP,differentiation,progenitor cells,cells,neurotoxins,possess,dopaminergic neurons,gliogenesis,growth,cell,cells,cell division,striatum,growth,Parkinson's disease,brain,formation,cells,repair,cells,regeneration,progenitor cells,stem,cells,progenitor cells,proteins",12817287
Identification of two novel glial-restricted cell populations in the embryonic telencephalon arising from unique origins.,"telencephalon,glial,cell,embryonic,formation,cell,telencephalon,embryonic,telencephalon,cell,cells,cell,telencephalon,telencephalon,glial cell,oligodendrocytes,precursor cell,neurological function,cellular,gliogenesis,oligodendrocyte,oligodendrocytes,precursor cell,astrocytes",17439658
Quantitative hippocampal structural changes following electroconvulsive seizure treatment in a rat model of depression.,"depression,seizure,hippocampal,rat,seizures,rat,depression,hippocampal,antidepressant,depression,hippocampal structure",22389166
Truncated tyrosine kinase B brain-derived neurotrophic factor receptor directs cortical neural stem cells to a glial cell fate by a novel signaling mechanism.,"brain,cell fate,tyrosine kinase B brain-derived neurotrophic factor receptor,signaling,glial cell,tyrosine,neural stem cells,cortical,cells,protein,neurons,cells,neurogenesis,gliogenesis,glial,neurons,cell fate,cerebral cortex,cells,protein kinase C,trkB-t,cortical,cell,tyrosine,signaling,trkB-t,trkB-t,glial cell,cell,differentiation,embryonic,mouse,trkB-t,glial cells,transition,trkB-t,NSC,tyrosine kinase,full-length receptor,Brain-derived neurotrophic factor (BDNF),astrocytes,cerebral cortex,neurogenesis,NSC,protein,astrocyte,cerebral cortex,G-protein,astrocyte,Expression,binding,BDNF receptor tyrosine kinase B,inhibition,expression,NSC,astrocytes,signaling pathway,development,gliogenesis,NSC,embryonic,development,differentiation,neurogenesis,cerebral cortex,kinase activity,neural stem cells,neurogenesis,Brain",17286628
Trophic factors and cell therapy to stimulate brain repair after ischaemic stroke.,"ischaemic stroke,cell,brain,repair,functional recovery,repair,stroke,brain,angiogenesis,infarct,brain,stem cell,cell,ischaemic stroke,synaptogenesis,repair,translational,gliogenesis,Brain,stem cell,cell,repair,neurogenesis,cerebral,cell death,cell",22452968
Characterization of cell proliferation throughout the brain of the African cichlid fish Astatotilapia burtoni and its regulation by social status.,"Astatotilapia burtoni,brain,cell,cell proliferation,regulation,proliferation,nuclei,transition,diencephalon,growth,mesencephalon,brain,proliferation,Cell migration,BrdU,5-bromo-2'-deoxyuridine,proliferation,neurogenesis,cells,cells,proliferation,Astatotilapia burtoni,rhombencephalon,cell proliferation,brain,telencephalon,proliferation,cell,cells,cell,BrdU,upregulation,brain,differentiated,neurons,cell proliferation,brain,Cell,brain regions,BrdU,gliogenesis,cells,cell,proliferation,A. burtoni,cell proliferation,cells,neurogenesis,ventricular,brains,HuC,proliferation",22431175
Evidence of increased cell proliferation in the hippocampus in children with Ammon's horn sclerosis.,"cell,children,cell proliferation,hippocampus,proliferation,sclerosis,Ammon's horn,dentate gyrus,AHS,Ammon's horn,cells,gliogenesis,progenitor cells,cell,tumor,CA,proliferation,Ammon's horn sclerosis,gliogenesis,seizures,seizures,cells,AHS,neurogenesis,seizures,hippocampal,hippocampal,neurogenesis,epilepsy,AHS,epilepsy,nestin,cornu ammonis,epilepsy,cell,cell proliferation",17300671
Pleiotropic effects of the bone morphogenetic proteins on development of the enteric nervous system.,"development,proteins,bone,enteric nervous system,nervous,glia,migration,signaling,BMP,ENS,neural crest,neuron,GGF-2,ENS,differentiation,cell adhesion,BMP2,signaling molecules,crest,primordial gut,proteins,progenitor cells,BMP4,cells,gut,BMP,fetal,fetal,development,signaling,glia,gut,differentiation,ENS,ENS,GGF-2,neurons,signaling,growth,BMPs,BMP,axis,signaling,glia,gut,axis,differentiation,gliogenesis,crest,ENS,development,nervous,signaling,growth,smooth muscles,ENS,BMP,BMPs,bone morphogenetic proteins,Formation,neuron,enteric nervous system,BMP,signaling,TrkC,glia,neurons,BMP2 and -4,crest,neural cell adhesion molecules,gut,neural crest,neurons,ENS,neural cell,regulation,ErbB3,ganglia,BMP2,neurogenesis,signaling,cells,bone,BMP",22213745
p57kip2 regulates glial fate decision in adult neural stem cells.,"neural stem cells,cells,glial,p57kip2,gliogenesis,p57kip2,cells,p57kip2,brain,glial,p57kip2,cells,neural stem cells,cord,p57kip2,differentiation,bone,protein,cells,p57kip2,cells,p57kip2,transplanted,stem cell niches,suppression,p57kip2,antagonist,cells,differentiation,p57kip2,cells,BMP,spinal cord,glial,Sox2,cell fate specification,cells,neural stem cells,inhibition,cells,suppression,maturation,BMP antagonist chordin,stem cells",22874918
Different expression patterns of Phactr family members in normal and injured mouse brain.,"mouse,mouse brain,expression,development,mRNA expression,mRNA,brain,protein,brain,protein,expression,brains,cells,mRNA,Phactr1-4,phosphatase,neural stem cells,protein phosphatase 1,mRNA,expressed,expressed,Phosphatase,expression,neurons,gliosis,protein,embryonic,binding,brain,mRNA expression,mRNA,proteins,development,astrocytes,binding activity,gliogenesis,neurogenesis",22766235
Evaluating genetic markers and neurobiochemical analytes for fluoxetine response using a panel of mouse inbred strains.,"genetic markers,fluoxetine,mouse,depression",22113448
ERK inhibition rescues defects in fate specification of Nf1-deficient neural progenitors and brain abnormalities.,"brain,Nf1,ERK,inhibition,RAS,cognitive impairment,learning,neurogenesis,brains,ERK,Nf1,Nf1,NF1,syndrome,inactivation,brain,signaling pathway,developmental disorders,NF1 gene,NF1,Neurofibromatosis type 1,RAS GTPase-activating protein,Erk,ERK,protein,RAS,Olig2,neurogenesis,NF1,facial,gliogenesis,expression,NF1,Nf1,syndromes,inhibitor,neurofibromin,NF1,MEK,Germline mutations,brain,corpus callosum",22901811
Prolyl isomerase Pin1 regulates neuronal differentiation via β-catenin.,"Prolyl isomerase,Pin1,β-catenin,Prolyl,differentiation,differentiation,brains,neural progenitor cells,Pin1,Pin1,gliogenesis,β-catenin,cell,Pin1,β-catenin,prolyl isomerase,differentiation,progenitor cells,overexpression,Pin1,proliferation,signaling,mutant,differentiation,Pin1,differentiation,β-catenin,motor cortex,signaling,proliferation,impaired,Pin1,mice,β-catenin,Pin1,layer,protein,Pin1,differentiation,phosphorylation,NPC,β-catenin,Pin1,prolyl,differentiation,β-catenin,pathway,NPCs,overexpression,differentiation,NPCs,neurons,β-catenin mutant,cell signaling,Pin1,motor activity",22645310
Coincident generation of pyramidal neurons and protoplasmic astrocytes in neocortical columns.,"astrocytes,neurons,neurons,glia,astrocytes,development,astrocytes,column,astrocytes,clusters,astrocyte development,cortical,astrocytes,astrocytes,potassium,neocortex,brain,neocortex,neuron,astrocytes,neocortex,neurons,astrocyte,neocortex,column,layers,neocortex,recombination,cell,astrocytes,column,gray matter,astrocytes,gliogenesis,lox,cortical,mouse,neural development,cells,astrocyte,homeostasis,Astrocytes,neurons,cells,development,cortical,neocortex,cell,cortical",22492032
The addicted brain craves new neurons: putative role for adult-born progenitors in promoting recovery.,"brain,neurons,withdrawal,impaired,binge,glial,drug addiction,neuroplasticity,relapse,neurogenesis,Addiction,gliogenesis,cortical,hippocampal,relapse,addiction",22265158
Clinical implications of thyroid hormones effects on nervous system development.,"thyroid hormones,nervous system development,thyroid,nervous system,thyroid,neurogenesis,Thyroid,cellular,Thyroid hormones,thyroid,thyroid,birth,gliogenesis,congenital hypothyroidism,thyroid hormones,thyroid hormone,synaptogenesis,thyroid hormones,myelination,nervous system development,nervous system",22523832
"Neuroplasticity and major depression, the role of modern antidepressant drugs.","major depression,antidepressant drugs,Neuroplasticity,brain,neurogenesis,atrophy,synapse,dendritic,neuroplasticity,amygdala,Antidepressant,hippocampus,antidepressant drugs,prefrontal cortex,depression,neuroplasticity,ADs,imbalance,neurotransmission,glial cells,glutamate,impaired,hippocampus,depression,neuroplasticity,ADs,synaptogenesis,synapse formation,antidepressant,spines,cell survival,gliogenesis,dendritic spines,cell,cells,neuroplasticity,prefrontal cortex,dendritic,amygdala,synapses,depression,depression,dendritic,hippocampal,antidepressant drugs,depression,depression,Antidepressants,depression",24175168
Foxg1 has an essential role in postnatal development of the dentate gyrus.,"Foxg1,development,dentate gyrus,expressed,Foxg1,neurogenesis,death,granule,DG,tamoxifen,Foxg1,cells,dentate gyrus,Foxg1,cells,hippocampal,neurogenesis,formation,Foxg1,migration,gliogenesis,mouse,Reelin,development,recombination,Foxg1,DG,development,neurons,hippocampal,DG,impaired,Foxg1,granule,Foxg1,maturation,migration,Foxg1,Foxg1,Foxg1,Foxg1,DG,signaling,mice,glial,hippocampus,DG,transcription,Foxg1,development,DG,Rett syndrome",22378868
The developmental neurotoxicity of organophosphorus insecticides: a direct role for the oxon metabolites.,"metabolites,organophosphorus insecticides,metabolites,ester,inhibition,apoptosis,metabolites,proliferation,glial cell,cell signaling,chlorpyrifos,CP,DZ,acetylcholinesterase,cytoskeletal,neurodevelopment,insecticides,Inhibition,differentiation,binding,diazinon,AChE,proteins,brain,signaling molecules,insecticides,AChE,insecticides,enzymatic activity,glial cell differentiation,gliogenesis,covalent",22155227
Jagged2 controls the generation of motor neuron and oligodendrocyte progenitors in the ventral spinal cord.,"spinal cord,oligodendrocyte,motor neuron,Jagged2,cord,proteins,pMN,downregulation,gliogenesis,Notch,pMN,neurogenesis,expression,pathway,spinal cord,cell,differentiation,pathway,cord,spinal cord,Sonic hedgehog-regulated factor,JAG2,Hes5,oligodendrocyte,pMN,oligodendrocytes,JAG2,MNs,Notch ligand,ligand,Olig2,cord,pMN,Jagged2,Notch,Hes5,differentiation,MNs,expressed,motor neurons,JAG2,pMN,JAG2,pMN,JAG2,JAG2,MNs,Olig2 proteins",21720386
Can adult neural stem cells create new brains? Plasticity in the adult mammalian neurogenic niches: realities and expectations in the era of regenerative biology.,"brains,cells,era,neural stem cells,cells,neural stem cells,cells,cell,stem,stem,cells,cells,balance,neurogenesis,proliferation,brain,pathway,gliogenesis,neural stem cells,differentiation,synthesis",21536840
Cyclin D1 inactivation extends proliferation and alters histogenesis in the postnatal mouse retina.,"inactivation,mouse,mouse retina,Cyclin D1,Cyclin,proliferation,histogenesis,embryonic,Cyclin,retinal,Cyclin D1,expressed,Cyclin,progenitor cells,cell,Cyclin D1,retinal,cells,histogenesis,cell",22434780
Developmental origins of astrocyte heterogeneity: the final frontier of CNS development.,"CNS development,CNS,astrocyte,astrocytes,gliogenesis,cell type,astrocytes,Astrocytes,central nervous system,astrocyte,nervous,astrocyte development,astrocyte,astrocyte,embryogenesis",23147551
Genetic manipulation of cell death and neuroplasticity pathways in traumatic brain injury.,"neuroplasticity,pathways,cell death,brain,cell,repair,Bcl-2 family,cell death,caspases,pathway,neuroplasticity,cell,mice,caspase,balance,brain,necrotic,cell death,brain,mice,proteins,growth,neurogenesis,cell,proteins,functional recovery,cell cycle,counter,apoptotic cell death,growth,cell,programmed cell death,neurodegeneration,pathways,brain,mice,mouse,cell,gliogenesis,gene alteration,cell",22362424
"Neural differentiation of P19 carcinoma cells and primary neurospheres: cell morphology, proliferation, viability, and functionality.","proliferation,carcinoma,differentiation,cells,cell,P19,neurogenesis,P19,ion channels,proliferation,gliogenesis,cells,differentiation,calcium,cells,carcinoma,stem cell differentiation,differentiation,growth,rat,murine,P19,retinoic acid,stem cell,differentiation,embryonic,cells,differentiation,P19 cells",22415841
Exposure of foetal neural progenitor cells to IL-1β impairs their proliferation and alters their differentiation - a role for maternal inflammation?,"inflammation,IL-1β,differentiation,proliferation,progenitor cells,cells,IL-1β,IL-1β,MAPK,caspase 3,cell,neurogenesis,cleaved,signalling,nervous system,foetus,ADP,Nestin,IL-1β,inflammation,IL-1R1 receptor,antagonist,interleukin-1β,IL-1β,IL-1β receptor,cellular,brain,cell death,pro,immune system,cells,LDH,expressed,proliferation,gliogenesis,cell fate determination,expressed,ribose,immune system,differentiation,mesencephalon,differentiated,IL-1β,Il-1β,p38,nervous,Sox-2,differentiation,development,IL-1β,MTT,brain,brain,progenitor cells",22192001
Gene expression profiling of neural stem cells and identification of regulators of neural differentiation during cortical development.,"neural stem cells,cells,Gene expression,differentiation,development,cortical,cells,neurogenesis,cells,green fluorescent protein,neural stem cells,sorted,cells,transcription,brain development,cortical,cells,Tcf3,neural stem cells,astrocyte,neural stem cells,glial cells,cells,development,differentiation,brain,cells,neural stem cell,glial cells,cells,layer,development,cells,cell,expressed,neurons,cells,embryos,Klf15,neural stem cells,differentiation,neural stem cells,mouse,embryonic,protein,neurogenesis,gliogenesis,Klf15,cortex,neural stem cells,embryonic,cells,neurons,layer,cells,Tcf3,cells,ventricular,brain,cells,gene expression,telencephalon,cells,brain,cells",21898698
Ethanol exposure during embryogenesis decreases the radial glial progenitorpool and affects the generation of neurons and astrocytes.,"glial,embryogenesis,generation of neurons,Ethanol,astrocytes,neurons,brain,lipid,progenitor cells,ethanol,lipid binding,telencephalon,cell proliferation,fetal,Notch1,ethanol,cell,cells,rats,utero,neural stem cell,cerebral cortex,ethanol,astrocytes,gliogenesis,ethanol,fibroblast growth factor,gliogenesis,formation,transformation,ethanol,ethanol,ethanol,neurogenesis,neurons,fetal alcohol syndrome,neurons,glia,rats,protein,proliferation,cell,embryonic,brain,brain development,brain,5-bromo-2'-deoxyuridine,fibroblast growth factor receptor 2,astrocytes,brain function,embryogenesis",16770775
Embryonic stem cell-derived neural progenitors display temporal restriction to neural patterning.,"Embryonic stem cell,cell,cell,forebrain,embryonic stem cells,epidermal growth factor receptor,glia,cell,neurogenesis,Neural stem cells,cells,basic helix-loop-helix transcription factors,Olig2,neurodegenerative diseases,transcription,Mash1,epidermal growth factor,cells,caudal,transition,gliogenesis,embryonic stem cell,embryonic stem cell,expression,motoneurons,mouse,vimentin,gliogenesis,cell,cell",16627686
Astrogliogenesis in heterotopic allotransplants of rat embryonic neocortex.,"neocortex,embryonic,rat,astrocytes,gliosis,vimentin,neocortex,transplants,rat,vimentin,proteins,transplants,transplants,intermediate filament,glial,vimentin,embryonic,nestin,development,nestin,astrocytes,protein,cells,glial fibrillary acidic protein,neocortex,sciatic nerve,gliogenesis,rat",22803121
Neuroprotective mechanisms of hypothermia in brain ischaemia.,"ischaemia,brain,neurogenesis,neuroprotection,gliogenesis,inflammation,blood flow,blood,brain,free radical,blood,pathways,metabolism,ischaemia,angiogenesis,brain,apoptosis,brain,blood-brain barrier",22353781
Fate of endogenous stem/progenitor cells following spinal cord injury.,"spinal cord,stem,cord,Fate,cells,progenitor cells,proliferation,NG2,proliferation,stem,BrdU,repair,glia,cells,progenitor cells,progenitor cells,retrovirus,gliogenesis,cord,indicator,cells,BrdU+,cells,cells,cells,progenitor cells,CNS,cord,cell,stem,protein,ependymal,mouse,BrdU,cell proliferation,progenitor cells,gliogenesis,bromodeoxyuridine,cord,NG2,rat,microglia,cells,BrdU,central nervous system,oligodendrocytes,progenitor cells,progenitor cells,cord,bone marrow,spinal cord,cells,stem,spinal cord,proliferation,nervous,spinal cord,cells,spinal cord,cells",16874803
CSF N-glycan profiles to investigate biomarkers in brain developmental disorders: application to leukodystrophies related to eIF2B mutations.,"brain,eIF2B,N-glycan,CSF,developmental disorders,leukodystrophies,translation initiation,glycosylation,biomarker,leukodystrophies,brain diseases,glycosylation,CSF,brain,EIF2B,cerebrospinal fluid,CSF,eIF2B",22952606
Sonic hedgehog lineage in the mouse hypothalamus: from progenitor domains to hypothalamic regions.,"hypothalamic,mouse,mouse hypothalamus,Shh,metabolism,diabetes,hypothalamus,Shh,homeostasis,hypothalamic,brain region,cells,hypothalamic,Sonic hedgehog,hypothalamic,hypothalamus,energy metabolism,development,obesity,expressed,development,progenitor cells,hypertension",22264356
Integration of neuronally predifferentiated human dental pulp stem cells into rat brain in vivo.,"rat,dental pulp,human,cells,stem cells,rat brain,Integration,intermediate filament,protein,transplanted,cells,cells,rat brain,cells,brain regions,neuron,integration,brain,crest,brain,cell,nervous,transplanted,cell localization,cells,forelimb,cerebrospinal fluid,brain,NF-M,cerebrospinal fluid,calvaria,central nervous system,stem cells,dye,voltage,TEA,cell,potassium,voltage,transplanted,rats,NeuN,donor,potassium,cortex,dental pulp,brain,TTX,host,rat,donor,cells,TTX,cold,cells,cell,cortical,brain,glial,Wistar rats,expression,TEA,expressed,voltage,cells,Cortical,potassium,cells,cell,gliogenesis,metal,neural crest,motor cortex,tubulin",21219952
Transcriptional regulation of peripheral glial cell differentiation in the embryonic nervous system of Drosophila.,"glial cell differentiation,embryonic nervous system,peripheral glial cell,Transcriptional regulation,nervous system development,glial cells,nervous,evolution,cells,gliogenesis,glial,nervous system,transcriptional,cells,migration,glial cell,peripheral nervous system,cells,glial cells,glial cells,glial,transcriptional,development,embryo,nervous,cell,nervous system,glial cell development,glial cells,cells",21213301
Immunohistochemical expression of fibroblast growth factor-2 in developing human cerebrum and epilepsy-associated malformations of cortical development.,"expression,cortical,fibroblast growth factor,epilepsy,fibroblast growth factor-2,cerebrum,human,malformations of cortical development,development,IR,focal cortical dysplasia,FGF-2,dysplastic,Rasmussen encephalitis,fibroblast growth factor-2,intractable epilepsy,epilepsy,stillborn,BC,Choroid plexus epithelium,cells,fetuses,FGF-2,tuberous sclerosis,cells,ventricular,DNs,cells,tubers,expression,FGF-2,temporal lobe,cells,gliogenesis,DNs,cortical,FGF-2,expression,balloon cells,gestation,FGF-2,cortical,FGF-2,expression,cytoplasms,FGF-2,maturation,FGF-2,gestation,upregulation,fetuses,BC,neocortices,neurons,cortical,neurons,expression,astrocytes,neuroblasts,FGF-2,DNs,fibroblast growth factor,neuroblasts,FCD,cortical,dysmorphic neurons,neocortices,Astrocytes,FGF-2,FGF-2,gestation,cells,children,Nuclei,ependymal cells,encephalopathy,FCD,human,nuclei,brains,development,neurons,temporal lobe epilepsy,malformations of cortical development,cerebral",21382096
Proliferation zones in the brain of adult fish Austrolebias (Cyprinodontiform: Rivulidae): a comparative study.,"brain,Proliferation,axis,BrdU,anatomy,anatomy,olfactory,proliferation,BrdU,A. reicherti,cerebellum,caudal,cell proliferation,cell,torus,ventricles,proliferation,Cell proliferation,gliogenesis,HuC,Brain regions,brain,cells,proliferation,proliferation,olfactory,cells,proliferation,brain,brains,Cell,Proliferation,cell proliferation,brain,5-bromo-2'-deoxyuridine,BrdU,BrdU,brain cell,olfactory bulb,torus,cells,A. affinis,cell,cells,brain,olfactory bulbs,brain,neurogenesis",21664435
"The cyclin-dependent kinase inhibitor p57Kip2 regulates cell cycle exit, differentiation, and migration of embryonic cerebral cortical precursors.","cerebral,cortical,cyclin-dependent kinase inhibitor,p57Kip2,cell,inhibitor,embryonic,cell cycle,cyclin-dependent kinase,migration,differentiation,cell,p27,differentiation,cell,cell fate,ciliary neurotrophic factor,overexpression,Kip2,inhibitors,Kip2,migration,Kip2,embryonic,precursor cell,p57,p27,CDK,neurogenesis,cell cycle,Kip2,gliogenesis,Kip2,differentiation,cyclin,Kip,binding,CKIs,cell cycle,p57,Kip2,p27,Kip2,differentiation,migration,Kip1,p27,Kip1,p57,p57,cell cycle,differentiation,cell,proliferation,p57,p57,Kip1,overexpression,p57,overexpression,Kip2,Cip,p57,withdrawal,cortex,CDK,transition,Kip2,Kip1,cell,p57,differentiation,cyclin-dependent kinase,Kip2,p57,glial,cyclin",21245411
A complex of nuclear factor I-X3 and STAT3 regulates astrocyte and glioma migration through the secreted glycoprotein YKL-40.,"secreted,glioma,STAT3,nuclear factor I-X3,secreted glycoprotein YKL-40,glycoprotein,astrocyte,migration,glycoprotein YKL-40,astrocytes,NFI-X,oncostatin M,glial,YKL-40,protein,expression,NFI-X3,expression,STAT3,central nervous system,migration,STAT3,YKL-40,YKL-40,expression,cells,astrocytes,astrocyte,migration,glioma,NFI-X3,migration,differentiation,secreted,YKL-40,YKL-40,YKL-40,invasion,YKL-40 promoter,cells,expression,STAT3,STAT3,expression,NFI-X3,glial fibrillary acidic protein,Nuclear factor I-X3,astrocytes,transcription,binds,astrocytes,astrocytes,expression,STAT3,NFI-X3,overexpression,expression,gliogenesis,expression,glioma,cells,nervous,NFI-X3,regulation,expression,NFI-X3,brain,glioblastoma multiforme,STAT3,brain development,glycoprotein,NFI-X3",21953450
"Identity, fate and potential of cells grown as neurospheres: species matters.","cells,gliogenesis,astrocytic,oligodendrocytes,autocrine,NSph,NSph,astrocytes,rat,oligodendrocytes,progenitor cells,cell,withdrawal,cell,stem,mouse,growth,astrocyte,neurogenesis,NSph,human NSph,brains,cells,astrocytes,neurospheres,NSph,differentiation,neurogenesis,cell,mitogen,neurogenesis,human,cells,rat,growth,mouse,NSph",21431886
Comparative characterization of the human and mouse third ventricle germinal zones.,"human,mouse,third ventricle,human,neurofibromatosis 1,humans,optic nerve,proliferation,gliomas,murine,third ventricle,cerebral cortex,optic chiasm,gene inactivation,cells,glia,glioma,stem cell proliferation,NF1,cilia,sox2,glial fibrillary acidic protein,glial fibrillary acidic protein,protein,brains,human,hypocellular,Nf1,human,tumor suppressor,brainstem,protein,tumor suppressor gene inactivation,mice,ependymal,fatty acid binding,children,mice,formation,children,mouse,brain regions,NF1,cell,cortex,lateral ventricle,progenitor cells,brainstem,gliomas,glioma,cells,gliogenesis,children,neural stem cell,glial,cells,nestin,inactivation,children,nestin,brain,protein,neural stem cell,sox2,glial,ventricular,mouse,fatty acid",21666496
